datetime,Global_active_power,temperature_c,humidity_pct,occupancy,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_weekend,is_holiday
2020-09-18 10:00:00,0.3818,17.1,67.8,0.08,0.0454,0.0387,0.0882,0,0
2020-09-18 11:00:00,0.234,18.13,61.2,0.068,0.0407,0.0349,0.0416,0,0
2020-09-18 12:00:00,0.309,19.47,63.9,0.07,0.0493,0.0497,0.0802,0,0
2020-09-18 13:00:00,0.1545,17.73,50.5,0.068,0.0179,0.0226,0.0343,0,0
2020-09-18 14:00:00,0.3019,15.89,49.3,0.131,0.0527,0.0387,0.0531,0,0
2020-09-18 15:00:00,0.3726,17.31,49.3,0.065,0.0673,0.042,0.0628,0,0
2020-09-18 16:00:00,0.3979,16.77,54.9,0.076,0.0604,0.0604,0.0802,0,0
2020-09-18 17:00:00,0.8027,16.16,40.3,0.072,0.1583,0.1417,0.1671,0,0
2020-09-18 18:00:00,1.5885,16.48,44.2,1.0,0.2106,0.1618,0.3345,0,0
2020-09-18 19:00:00,1.8118,15.86,52.6,0.966,0.3193,0.1535,0.2963,0,0
2020-09-18 20:00:00,1.7808,12.71,42.1,0.952,0.351,0.2765,0.4898,0,0
2020-09-18 21:00:00,1.6376,12.06,44.2,0.987,0.1769,0.2414,0.3182,0,0
2020-09-18 22:00:00,1.1475,10.94,56.1,0.981,0.1923,0.1495,0.2953,0,0
2020-09-18 23:00:00,0.9034,13.25,60.9,0.99,0.107,0.1207,0.1362,0,0
2020-09-19 00:00:00,1.031,14.07,65.8,0.825,0.1216,0.1834,0.1565,1,0
2020-09-19 01:00:00,0.9211,11.53,63.3,0.751,0.1197,0.0889,0.1791,1,0
2020-09-19 02:00:00,0.7886,11.94,62.3,0.754,0.1417,0.0928,0.218,1,0
2020-09-19 03:00:00,0.8814,14.98,64.3,0.776,0.149,0.0767,0.2571,1,0
2020-09-19 04:00:00,1.0035,14.16,64.0,0.839,0.1795,0.1055,0.2457,1,0
2020-09-19 05:00:00,0.9209,14.77,65.8,0.767,0.0928,0.0738,0.1492,1,0
2020-09-19 06:00:00,1.4052,13.11,70.7,0.85,0.1764,0.2139,0.4076,1,0
2020-09-19 07:00:00,1.7577,16.69,70.2,0.981,0.2676,0.1795,0.4493,1,0
2020-09-19 08:00:00,1.8828,15.0,63.4,0.946,0.2919,0.1558,0.5055,1,0
2020-09-19 09:00:00,1.3171,15.32,71.8,0.975,0.2116,0.1555,0.2778,1,0
2020-09-19 10:00:00,1.0887,16.97,54.9,0.952,0.1586,0.1191,0.3178,1,0
2020-09-19 11:00:00,0.8951,16.92,73.1,0.957,0.1292,0.1518,0.196,1,0
2020-09-19 12:00:00,0.9228,17.56,64.1,0.958,0.1777,0.1554,0.2741,1,0
2020-09-19 13:00:00,0.8741,15.63,49.8,0.965,0.1466,0.0945,0.1433,1,0
2020-09-19 14:00:00,0.9719,18.93,50.0,0.906,0.1541,0.1434,0.2138,1,0
2020-09-19 15:00:00,0.8172,18.71,52.2,0.962,0.0871,0.1416,0.1955,1,0
2020-09-19 16:00:00,0.8476,13.48,55.1,0.972,0.1495,0.0949,0.1503,1,0
2020-09-19 17:00:00,1.3477,17.14,54.5,0.931,0.2409,0.2075,0.2788,1,0
2020-09-19 18:00:00,1.7525,13.68,43.5,0.998,0.35,0.2417,0.507,1,0
2020-09-19 19:00:00,1.952,15.41,44.0,0.914,0.2371,0.2591,0.4298,1,0
2020-09-19 20:00:00,2.0653,13.29,55.5,0.991,0.3351,0.1679,0.4938,1,0
2020-09-19 21:00:00,1.5902,12.82,49.8,0.968,0.2292,0.1951,0.2771,1,0
2020-09-19 22:00:00,1.4914,12.02,49.5,0.966,0.2392,0.2237,0.3659,1,0
2020-09-19 23:00:00,1.0492,13.82,47.8,0.988,0.1769,0.1876,0.2672,1,0
2020-09-20 00:00:00,0.9601,9.83,60.7,0.833,0.1656,0.1152,0.2054,1,0
2020-09-20 01:00:00,0.7632,12.7,68.7,0.785,0.1008,0.1286,0.1821,1,0
2020-09-20 02:00:00,0.7774,13.74,66.6,0.821,0.1339,0.0969,0.1246,1,0
2020-09-20 03:00:00,0.7884,13.64,67.4,0.755,0.096,0.1007,0.1192,1,0
2020-09-20 04:00:00,0.9062,16.68,67.0,0.796,0.0909,0.1077,0.1811,1,0
2020-09-20 05:00:00,1.0838,13.12,67.1,0.844,0.2084,0.1104,0.3075,1,0
2020-09-20 06:00:00,1.381,16.13,65.6,0.777,0.2587,0.2103,0.2271,1,0
2020-09-20 07:00:00,1.7702,15.31,60.5,0.905,0.2945,0.1983,0.3524,1,0
2020-09-20 08:00:00,1.5931,18.04,69.7,0.958,0.2855,0.1486,0.4466,1,0
2020-09-20 09:00:00,1.3037,16.8,57.9,0.936,0.1837,0.2269,0.3682,1,0
2020-09-20 10:00:00,0.9956,16.71,64.0,0.938,0.1107,0.0877,0.272,1,0
2020-09-20 11:00:00,0.9469,19.55,56.9,0.958,0.1582,0.1271,0.2647,1,0
2020-09-20 12:00:00,0.9625,16.95,71.7,0.962,0.165,0.1525,0.1759,1,0
2020-09-20 13:00:00,0.849,15.47,55.8,0.944,0.1583,0.0805,0.1877,1,0
2020-09-20 14:00:00,1.0694,16.51,58.4,0.951,0.1382,0.1343,0.2568,1,0
2020-09-20 15:00:00,0.9329,17.74,50.9,0.999,0.1696,0.0932,0.2653,1,0
2020-09-20 16:00:00,1.1456,18.28,55.6,0.996,0.2076,0.1541,0.2781,1,0
2020-09-20 17:00:00,1.2277,15.63,57.3,0.971,0.1384,0.1561,0.1988,1,0
2020-09-20 18:00:00,1.8643,16.67,51.5,0.916,0.2218,0.2146,0.3294,1,0
2020-09-20 19:00:00,2.078,11.88,51.7,0.936,0.258,0.3623,0.4173,1,0
2020-09-20 20:00:00,2.0316,12.53,52.8,0.988,0.3052,0.3583,0.3444,1,0
2020-09-20 21:00:00,1.7622,12.14,54.4,0.942,0.2058,0.2927,0.5153,1,0
2020-09-20 22:00:00,1.4147,11.92,53.7,0.996,0.1711,0.2499,0.2761,1,0
2020-09-20 23:00:00,1.1081,11.92,51.2,0.949,0.135,0.1424,0.2766,1,0
2020-09-21 00:00:00,0.7281,12.52,63.3,1.0,0.0839,0.0858,0.1683,0,0
2020-09-21 01:00:00,0.639,10.92,61.9,0.954,0.0681,0.0935,0.1826,0,0
2020-09-21 02:00:00,0.898,12.09,65.0,0.993,0.1117,0.1271,0.1959,0,0
2020-09-21 03:00:00,0.8011,12.29,74.1,1.0,0.1116,0.1237,0.122,0,0
2020-09-21 04:00:00,0.7435,11.59,65.8,1.0,0.1216,0.1124,0.1761,0,0
2020-09-21 05:00:00,0.8678,13.54,76.3,1.0,0.0921,0.0791,0.1335,0,0
2020-09-21 06:00:00,1.2434,14.27,60.4,0.967,0.1564,0.1409,0.2908,0,0
2020-09-21 07:00:00,1.6303,15.01,61.7,1.0,0.227,0.1416,0.3304,0,0
2020-09-21 08:00:00,1.2577,16.03,63.8,0.507,0.1741,0.2128,0.2001,0,0
2020-09-21 09:00:00,0.638,16.72,62.6,0.061,0.1198,0.1047,0.1142,0,0
2020-09-21 10:00:00,0.3757,16.43,68.7,0.096,0.0425,0.0568,0.0827,0,0
2020-09-21 11:00:00,0.4174,19.29,66.8,0.12,0.0473,0.0541,0.1062,0,0
2020-09-21 12:00:00,0.4023,15.73,65.4,0.095,0.0443,0.0716,0.0807,0,0
2020-09-21 13:00:00,0.2869,16.3,58.4,0.137,0.0412,0.0344,0.0448,0,0
2020-09-21 14:00:00,0.3335,21.25,63.0,0.092,0.0342,0.0412,0.054,0,0
2020-09-21 15:00:00,0.2955,15.05,43.9,0.108,0.0309,0.0486,0.0678,0,0
2020-09-21 16:00:00,0.3146,13.95,54.3,0.071,0.0626,0.0411,0.0868,0,0
2020-09-21 17:00:00,0.7582,16.36,46.8,0.101,0.0994,0.1068,0.1426,0,0
2020-09-21 18:00:00,1.5213,11.37,48.4,0.972,0.2365,0.1467,0.4398,0,0
2020-09-21 19:00:00,1.8315,13.35,47.5,0.973,0.2005,0.2893,0.4792,0,0
2020-09-21 20:00:00,1.9144,16.2,49.3,0.978,0.2775,0.3162,0.5248,0,0
2020-09-21 21:00:00,1.4329,10.05,58.0,0.954,0.2071,0.1626,0.2338,0,0
2020-09-21 22:00:00,1.0609,8.91,49.1,0.966,0.1882,0.1281,0.2907,0,0
2020-09-21 23:00:00,0.9834,9.34,50.8,0.992,0.1844,0.1323,0.2505,0,0
2020-09-22 00:00:00,0.8669,12.62,59.1,0.963,0.1172,0.0784,0.1947,0,0
2020-09-22 01:00:00,0.8219,13.07,64.0,0.963,0.0934,0.0973,0.1348,0,0
2020-09-22 02:00:00,0.714,10.91,60.9,1.0,0.0881,0.0631,0.1586,0,0
2020-09-22 03:00:00,0.8047,13.18,67.0,0.993,0.1106,0.0736,0.2145,0,0
2020-09-22 04:00:00,0.8412,14.86,73.3,0.99,0.0954,0.0855,0.1963,0,0
2020-09-22 05:00:00,0.9234,16.18,70.0,0.977,0.1054,0.0846,0.2105,0,0
2020-09-22 06:00:00,1.1187,13.91,80.8,1.0,0.1266,0.1522,0.1965,0,0
2020-09-22 07:00:00,1.4835,11.6,67.5,1.0,0.1775,0.1466,0.2641,0,0
2020-09-22 08:00:00,1.0868,14.55,69.9,0.492,0.142,0.1608,0.2011,0,0
2020-09-22 09:00:00,0.7142,15.76,68.0,0.089,0.119,0.0622,0.1784,0,0
2020-09-22 10:00:00,0.4875,16.49,65.0,0.12,0.0718,0.0706,0.119,0,0
2020-09-22 11:00:00,0.4246,16.89,62.5,0.145,0.0663,0.0533,0.1,0,0
2020-09-22 12:00:00,0.2312,18.96,64.6,0.138,0.0358,0.0198,0.0516,0,0
2020-09-22 13:00:00,0.2646,19.09,61.7,0.062,0.0521,0.0428,0.0702,0,0
2020-09-22 14:00:00,0.2865,16.62,55.6,0.115,0.0437,0.0266,0.0729,0,0
2020-09-22 15:00:00,0.2239,18.05,50.8,0.051,0.0354,0.0396,0.0588,0,0
2020-09-22 16:00:00,0.5275,16.31,42.2,0.113,0.0932,0.0918,0.141,0,0
2020-09-22 17:00:00,0.707,15.15,41.1,0.096,0.1161,0.0791,0.113,0,0
2020-09-22 18:00:00,1.507,15.64,48.7,0.999,0.1682,0.2003,0.2788,0,0
2020-09-22 19:00:00,1.947,13.61,49.6,1.0,0.2084,0.3481,0.3379,0,0
2020-09-22 20:00:00,1.9109,15.86,45.4,1.0,0.2014,0.309,0.4127,0,0
2020-09-22 21:00:00,1.5083,10.0,49.8,1.0,0.2064,0.2461,0.3905,0,0
2020-09-22 22:00:00,1.02,10.91,55.2,0.954,0.1263,0.1661,0.2682,0,0
2020-09-22 23:00:00,0.8562,11.19,52.8,1.0,0.1594,0.1483,0.1769,0,0
2020-09-23 00:00:00,0.7582,11.73,66.0,1.0,0.1436,0.0991,0.2026,0,0
2020-09-23 01:00:00,0.7003,13.08,64.9,0.957,0.1013,0.0688,0.1376,0,0
2020-09-23 02:00:00,0.6713,11.44,69.8,0.982,0.1017,0.0928,0.119,0,0
2020-09-23 03:00:00,0.7767,9.82,66.5,1.0,0.0925,0.1065,0.127,0,0
2020-09-23 04:00:00,0.6669,13.84,64.1,0.999,0.0716,0.1034,0.1749,0,0
2020-09-23 05:00:00,0.9336,14.43,66.7,1.0,0.1183,0.1097,0.2382,0,0
2020-09-23 06:00:00,1.3333,11.16,72.9,1.0,0.1666,0.1361,0.3417,0,0
2020-09-23 07:00:00,1.5793,14.84,66.5,1.0,0.2502,0.252,0.4449,0,0
2020-09-23 08:00:00,1.4018,13.19,70.9,0.544,0.1838,0.1347,0.2982,0,0
2020-09-23 09:00:00,0.6376,15.2,75.8,0.078,0.0735,0.0878,0.1631,0,0
2020-09-23 10:00:00,0.3815,15.32,68.9,0.089,0.0735,0.0656,0.1144,0,0
2020-09-23 11:00:00,0.2248,18.18,66.2,0.093,0.0236,0.0356,0.0478,0,0
2020-09-23 12:00:00,0.3277,17.25,68.0,0.06,0.0541,0.0542,0.0672,0,0
2020-09-23 13:00:00,0.3666,15.04,58.6,0.09,0.0487,0.0461,0.1082,0,0
2020-09-23 14:00:00,0.2493,17.99,61.5,0.127,0.0413,0.0298,0.0723,0,0
2020-09-23 15:00:00,0.3509,14.04,49.7,0.135,0.0508,0.0445,0.0646,0,0
2020-09-23 16:00:00,0.3375,16.07,53.9,0.139,0.0667,0.0407,0.0953,0,0
2020-09-23 17:00:00,0.6708,13.63,51.7,0.051,0.0785,0.0659,0.1757,0,0
2020-09-23 18:00:00,1.4798,13.52,52.8,1.0,0.1711,0.1839,0.4392,0,0
2020-09-23 19:00:00,1.8663,14.05,47.4,1.0,0.2412,0.3038,0.5454,0,0
2020-09-23 20:00:00,1.8937,13.35,60.3,0.971,0.235,0.184,0.4193,0,0
2020-09-23 21:00:00,1.486,13.96,48.5,1.0,0.257,0.1272,0.2482,0,0
2020-09-23 22:00:00,1.074,11.35,56.4,1.0,0.1622,0.1647,0.2537,0,0
2020-09-23 23:00:00,0.9075,11.63,53.7,0.993,0.1309,0.0786,0.2181,0,0
2020-09-24 00:00:00,0.7445,10.21,57.0,1.0,0.1055,0.1092,0.2081,0,0
2020-09-24 01:00:00,0.7529,11.24,68.5,1.0,0.1195,0.1109,0.1174,0,0
2020-09-24 02:00:00,0.6729,11.93,58.3,0.999,0.1341,0.0681,0.1846,0,0
2020-09-24 03:00:00,0.6753,11.6,70.9,0.979,0.1104,0.0588,0.126,0,0
2020-09-24 04:00:00,0.8196,9.66,71.2,0.951,0.15,0.0679,0.2283,0,0
2020-09-24 05:00:00,0.7439,13.59,67.1,1.0,0.121,0.1163,0.1764,0,0
2020-09-24 06:00:00,1.0677,14.41,82.7,1.0,0.195,0.1542,0.2235,0,0
2020-09-24 07:00:00,1.6684,13.62,66.4,1.0,0.2561,0.1885,0.4923,0,0
2020-09-24 08:00:00,1.2333,13.44,69.0,0.504,0.1345,0.1516,0.3292,0,0
2020-09-24 09:00:00,0.6015,18.2,62.8,0.134,0.0851,0.0668,0.1133,0,0
2020-09-24 10:00:00,0.3027,17.2,76.5,0.082,0.0593,0.0406,0.0459,0,0
2020-09-24 11:00:00,0.4224,16.42,59.2,0.105,0.075,0.0397,0.1164,0,0
2020-09-24 12:00:00,0.2517,15.16,61.5,0.118,0.0424,0.0323,0.067,0,0
2020-09-24 13:00:00,0.2578,15.53,55.8,0.071,0.0299,0.0259,0.0718,0,0
2020-09-24 14:00:00,0.2682,18.42,57.2,0.142,0.0291,0.034,0.0747,0,0
2020-09-24 15:00:00,0.209,16.19,55.0,0.124,0.0265,0.0345,0.0369,0,0
2020-09-24 16:00:00,0.2902,14.54,57.8,0.055,0.0505,0.0507,0.0446,0,0
2020-09-24 17:00:00,0.7598,15.41,41.3,0.137,0.1258,0.0761,0.1351,0,0
2020-09-24 18:00:00,1.4497,12.64,53.7,1.0,0.1544,0.1523,0.3848,0,0
2020-09-24 19:00:00,2.0336,15.34,45.0,1.0,0.2162,0.3299,0.5341,0,0
2020-09-24 20:00:00,1.7358,14.39,53.6,0.993,0.2264,0.2317,0.3419,0,0
2020-09-24 21:00:00,1.4657,11.04,50.5,1.0,0.2888,0.1365,0.2703,0,0
2020-09-24 22:00:00,1.1997,10.32,64.5,0.962,0.1378,0.1897,0.2613,0,0
2020-09-24 23:00:00,1.1058,7.04,56.7,1.0,0.1562,0.1559,0.2892,0,0
2020-09-25 00:00:00,0.9298,8.44,61.5,0.967,0.1513,0.1527,0.192,0,0
2020-09-25 01:00:00,0.871,8.75,58.8,0.994,0.1374,0.111,0.1829,0,0
2020-09-25 02:00:00,0.8657,11.26,72.0,1.0,0.1183,0.1036,0.153,0,0
2020-09-25 03:00:00,0.9141,11.05,63.4,1.0,0.1107,0.0951,0.2323,0,0
2020-09-25 04:00:00,0.7796,10.14,67.7,1.0,0.1505,0.0732,0.1475,0,0
2020-09-25 05:00:00,0.7296,12.46,75.5,0.985,0.0761,0.1131,0.1329,0,0
2020-09-25 06:00:00,1.2827,14.42,75.8,1.0,0.143,0.1049,0.3016,0,0
2020-09-25 07:00:00,1.5999,15.23,70.7,0.987,0.1772,0.1548,0.3199,0,0
2020-09-25 08:00:00,1.2953,12.31,67.5,0.454,0.1911,0.1241,0.2813,0,0
2020-09-25 09:00:00,0.8256,15.59,73.9,0.114,0.1399,0.1479,0.1933,0,0
2020-09-25 10:00:00,0.403,14.18,57.5,0.086,0.0599,0.0395,0.0728,0,0
2020-09-25 11:00:00,0.2591,17.91,58.6,0.065,0.0435,0.0382,0.0735,0,0
2020-09-25 12:00:00,0.4098,17.84,57.1,0.143,0.0751,0.0574,0.0668,0,0
2020-09-25 13:00:00,0.3168,15.21,49.2,0.114,0.0326,0.0263,0.0925,0,0
2020-09-25 14:00:00,0.2903,15.11,45.8,0.144,0.0566,0.0434,0.0471,0,0
2020-09-25 15:00:00,0.4433,15.09,47.2,0.108,0.0796,0.0709,0.1297,0,0
2020-09-25 16:00:00,0.523,11.78,55.0,0.056,0.0625,0.0455,0.1304,0,0
2020-09-25 17:00:00,0.6406,14.94,58.4,0.053,0.102,0.0929,0.1695,0,0
2020-09-25 18:00:00,1.4311,13.25,58.4,1.0,0.2119,0.1178,0.2731,0,0
2020-09-25 19:00:00,1.7556,14.34,54.6,0.954,0.2346,0.2051,0.4315,0,0
2020-09-25 20:00:00,1.8142,10.51,51.2,1.0,0.3483,0.2534,0.2862,0,0
2020-09-25 21:00:00,1.5134,10.61,56.4,0.98,0.249,0.187,0.3548,0,0
2020-09-25 22:00:00,1.2762,8.8,49.2,1.0,0.1833,0.1155,0.2934,0,0
2020-09-25 23:00:00,1.1957,9.26,47.5,0.978,0.2124,0.2069,0.1894,0,0
2020-09-26 00:00:00,0.9871,8.68,64.7,0.754,0.1399,0.1151,0.2713,1,0
2020-09-26 01:00:00,0.9722,12.05,62.2,0.823,0.1923,0.1443,0.23,1,0
2020-09-26 02:00:00,0.8746,9.81,62.6,0.781,0.1394,0.0759,0.1646,1,0
2020-09-26 03:00:00,0.9069,11.52,74.6,0.805,0.0997,0.1379,0.1445,1,0
2020-09-26 04:00:00,0.9594,11.38,72.2,0.827,0.1515,0.1685,0.1667,1,0
2020-09-26 05:00:00,1.0964,10.77,77.3,0.82,0.1818,0.152,0.2132,1,0
2020-09-26 06:00:00,1.3365,13.2,70.6,0.785,0.1542,0.2001,0.38,1,0
2020-09-26 07:00:00,1.7756,15.13,71.0,0.975,0.3102,0.2285,0.3458,1,0
2020-09-26 08:00:00,1.6717,13.14,65.0,0.993,0.2805,0.2348,0.3027,1,0
2020-09-26 09:00:00,1.1959,16.79,70.8,0.961,0.1277,0.209,0.3344,1,0
2020-09-26 10:00:00,1.1471,14.78,69.1,0.97,0.1597,0.1386,0.1832,1,0
2020-09-26 11:00:00,1.0262,15.63,69.5,0.987,0.1998,0.0869,0.2386,1,0
2020-09-26 12:00:00,0.8926,17.25,63.8,0.984,0.1012,0.1449,0.1758,1,0
2020-09-26 13:00:00,1.0856,15.36,62.3,0.935,0.1629,0.1912,0.1738,1,0
2020-09-26 14:00:00,0.8683,16.11,62.8,0.999,0.1544,0.0718,0.2567,1,0
2020-09-26 15:00:00,0.916,15.1,54.5,0.903,0.1013,0.0738,0.1733,1,0
2020-09-26 16:00:00,1.0677,15.15,46.0,0.999,0.1939,0.1418,0.236,1,0
2020-09-26 17:00:00,1.2669,10.66,50.3,0.925,0.1966,0.1836,0.2602,1,0
2020-09-26 18:00:00,1.6789,10.71,49.1,0.944,0.2331,0.1474,0.3321,1,0
2020-09-26 19:00:00,2.0008,13.6,57.0,0.988,0.2217,0.167,0.3633,1,0
2020-09-26 20:00:00,1.9656,13.51,49.8,0.924,0.2785,0.3483,0.5606,1,0
2020-09-26 21:00:00,1.7702,9.97,45.8,0.922,0.2876,0.3147,0.5254,1,0
2020-09-26 22:00:00,1.4331,10.49,62.0,0.964,0.2512,0.143,0.3474,1,0
2020-09-26 23:00:00,1.0529,11.0,51.4,0.971,0.1546,0.176,0.2986,1,0
2020-09-27 00:00:00,0.7853,11.29,61.2,0.751,0.1176,0.1331,0.1688,1,0
2020-09-27 01:00:00,1.0522,7.31,58.5,0.795,0.1828,0.1532,0.1639,1,0
2020-09-27 02:00:00,0.9346,9.32,73.4,0.799,0.13,0.0804,0.2097,1,0
2020-09-27 03:00:00,0.8852,10.63,62.6,0.777,0.0983,0.1406,0.1623,1,0
2020-09-27 04:00:00,0.9229,12.81,68.8,0.805,0.1739,0.0927,0.2642,1,0
2020-09-27 05:00:00,1.021,16.22,71.3,0.765,0.195,0.1787,0.2796,1,0
2020-09-27 06:00:00,1.3457,12.91,69.4,0.782,0.1865,0.236,0.2204,1,0
2020-09-27 07:00:00,1.6735,11.92,75.8,0.971,0.3324,0.1734,0.312,1,0
2020-09-27 08:00:00,1.7475,15.35,67.2,0.987,0.2438,0.1724,0.4968,1,0
2020-09-27 09:00:00,1.2921,17.35,67.6,0.959,0.2254,0.1852,0.2854,1,0
2020-09-27 10:00:00,0.8612,16.01,56.9,0.907,0.1295,0.0995,0.2533,1,0
2020-09-27 11:00:00,0.8866,14.79,65.6,0.968,0.1747,0.1426,0.1335,1,0
2020-09-27 12:00:00,1.0889,17.69,60.9,0.99,0.2092,0.1024,0.3112,1,0
2020-09-27 13:00:00,0.9959,17.14,65.6,0.95,0.1741,0.1703,0.2193,1,0
2020-09-27 14:00:00,0.7502,14.31,55.7,0.949,0.147,0.1327,0.1431,1,0
2020-09-27 15:00:00,0.9116,15.94,57.8,0.999,0.1033,0.1258,0.228,1,0
2020-09-27 16:00:00,1.056,16.25,46.2,0.964,0.1922,0.116,0.2924,1,0
2020-09-27 17:00:00,1.3523,15.8,49.4,0.981,0.1802,0.1812,0.2105,1,0
2020-09-27 18:00:00,1.6854,13.15,45.3,0.965,0.3026,0.2093,0.4113,1,0
2020-09-27 19:00:00,2.0803,11.94,47.2,0.922,0.3742,0.3412,0.5851,1,0
2020-09-27 20:00:00,2.1475,13.59,51.8,0.928,0.3643,0.1986,0.4273,1,0
2020-09-27 21:00:00,1.8778,9.31,58.5,0.967,0.2642,0.2635,0.2964,1,0
2020-09-27 22:00:00,1.3114,11.31,52.1,0.946,0.1439,0.1099,0.3336,1,0
2020-09-27 23:00:00,1.0807,8.3,51.8,0.94,0.1897,0.139,0.2903,1,0
2020-09-28 00:00:00,0.7744,11.64,60.5,0.952,0.0998,0.0625,0.1612,0,0
2020-09-28 01:00:00,0.6583,9.76,59.6,1.0,0.0786,0.1089,0.123,0,0
2020-09-28 02:00:00,0.8338,12.35,65.5,1.0,0.0865,0.0832,0.1597,0,0
2020-09-28 03:00:00,0.8982,11.66,63.4,0.996,0.1655,0.1161,0.1717,0,0
2020-09-28 04:00:00,0.8635,9.71,75.1,1.0,0.1257,0.122,0.1994,0,0
2020-09-28 05:00:00,0.7871,14.41,76.9,0.968,0.1179,0.1076,0.1268,0,0
2020-09-28 06:00:00,1.0878,15.37,67.3,1.0,0.1724,0.155,0.2677,0,0
2020-09-28 07:00:00,1.534,15.15,63.2,0.994,0.2614,0.251,0.4023,0,0
2020-09-28 08:00:00,1.4268,13.4,69.2,0.516,0.2094,0.2047,0.2591,0,0
2020-09-28 09:00:00,0.7114,14.71,68.1,0.097,0.1308,0.1268,0.2019,0,0
2020-09-28 10:00:00,0.3268,15.86,68.0,0.1,0.0548,0.0355,0.0867,0,0
2020-09-28 11:00:00,0.3051,14.89,64.2,0.08,0.054,0.0379,0.0879,0,0
2020-09-28 12:00:00,0.4473,18.58,62.9,0.055,0.0533,0.0607,0.0736,0,0
2020-09-28 13:00:00,0.1917,16.16,60.5,0.142,0.0357,0.0297,0.0312,0,0
2020-09-28 14:00:00,0.3702,11.59,57.1,0.051,0.0677,0.0472,0.1,0,0
2020-09-28 15:00:00,0.2798,15.68,48.1,0.078,0.0492,0.0243,0.0737,0,0
2020-09-28 16:00:00,0.474,14.02,54.5,0.095,0.0497,0.0514,0.106,0,0
2020-09-28 17:00:00,0.7746,13.71,49.2,0.082,0.1441,0.085,0.2203,0,0
2020-09-28 18:00:00,1.4884,12.49,50.0,1.0,0.2119,0.131,0.3133,0,0
2020-09-28 19:00:00,1.9483,13.48,50.1,0.996,0.3756,0.2716,0.3386,0,0
2020-09-28 20:00:00,1.8885,13.23,52.6,0.976,0.2205,0.1591,0.3748,0,0
2020-09-28 21:00:00,1.6523,11.35,60.5,0.959,0.1788,0.206,0.3735,0,0
2020-09-28 22:00:00,1.2002,9.94,60.0,0.964,0.1433,0.1214,0.2588,0,0
2020-09-28 23:00:00,1.0712,10.09,61.3,0.999,0.1091,0.1153,0.22,0,0
2020-09-29 00:00:00,0.6261,9.87,68.9,1.0,0.1019,0.0803,0.1051,0,0
2020-09-29 01:00:00,0.8747,8.74,60.1,0.96,0.0912,0.15,0.1874,0,0
2020-09-29 02:00:00,0.7976,11.11,69.6,1.0,0.1491,0.0951,0.1581,0,0
2020-09-29 03:00:00,0.7009,11.41,73.6,1.0,0.1141,0.0651,0.1485,0,0
2020-09-29 04:00:00,0.8979,13.65,66.8,0.978,0.0997,0.0986,0.2377,0,0
2020-09-29 05:00:00,0.8017,13.95,74.4,1.0,0.0866,0.1356,0.1284,0,0
2020-09-29 06:00:00,1.2236,11.81,66.3,1.0,0.1584,0.1576,0.3178,0,0
2020-09-29 07:00:00,1.5006,14.85,67.4,1.0,0.1986,0.2555,0.242,0,0
2020-09-29 08:00:00,1.4793,12.92,73.8,0.539,0.1683,0.1228,0.234,0,0
2020-09-29 09:00:00,0.7473,16.01,65.9,0.09,0.0875,0.0671,0.1927,0,0
2020-09-29 10:00:00,0.4563,14.67,66.4,0.074,0.0763,0.0438,0.0737,0,0
2020-09-29 11:00:00,0.4593,14.21,61.1,0.104,0.0682,0.0746,0.0843,0,0
2020-09-29 12:00:00,0.2815,16.26,56.1,0.056,0.0447,0.0256,0.0657,0,0
2020-09-29 13:00:00,0.3228,11.73,58.3,0.083,0.0555,0.0539,0.065,0,0
2020-09-29 14:00:00,0.2015,12.81,51.5,0.138,0.0364,0.029,0.041,0,0
2020-09-29 15:00:00,0.3235,14.7,40.7,0.103,0.0399,0.0461,0.0946,0,0
2020-09-29 16:00:00,0.4425,14.47,58.4,0.094,0.0779,0.0359,0.1106,0,0
2020-09-29 17:00:00,0.5472,13.07,50.0,0.077,0.0602,0.0729,0.163,0,0
2020-09-29 18:00:00,1.5731,10.47,46.4,0.975,0.1658,0.1283,0.2845,0,0
2020-09-29 19:00:00,1.9541,10.84,50.3,0.974,0.2948,0.2754,0.362,0,0
2020-09-29 20:00:00,1.932,11.93,41.5,1.0,0.3332,0.3367,0.4009,0,0
2020-09-29 21:00:00,1.6665,11.59,45.2,1.0,0.3276,0.1717,0.2891,0,0
2020-09-29 22:00:00,1.2384,10.22,52.1,1.0,0.1766,0.2163,0.2984,0,0
2020-09-29 23:00:00,0.9024,11.68,55.3,0.958,0.1278,0.073,0.1892,0,0
2020-09-30 00:00:00,0.6055,10.24,61.0,1.0,0.0968,0.0488,0.1742,0,0
2020-09-30 01:00:00,0.7763,8.62,64.3,1.0,0.1502,0.0914,0.1867,0,0
2020-09-30 02:00:00,0.8061,9.62,68.9,1.0,0.1359,0.0813,0.1216,0,0
2020-09-30 03:00:00,0.8378,8.41,69.9,1.0,0.1513,0.1128,0.1915,0,0
2020-09-30 04:00:00,0.7316,10.98,60.2,1.0,0.1111,0.0773,0.1149,0,0
2020-09-30 05:00:00,1.1067,13.53,63.9,1.0,0.1862,0.1834,0.2869,0,0
2020-09-30 06:00:00,1.2571,13.67,71.2,0.951,0.1407,0.1177,0.3179,0,0
2020-09-30 07:00:00,1.7068,15.52,64.3,1.0,0.2489,0.2658,0.3887,0,0
